Time,T0179,,
08:35:00 14/05/2017,0,145,
08:40:00 14/05/2017,0,145,
08:45:00 14/05/2017,0,145,
08:50:00 14/05/2017,0,145,
08:55:00 14/05/2017,0,145,
09:00:00 14/05/2017,0,145,
09:05:00 14/05/2017,0,145,
09:10:00 14/05/2017,0,145,
09:15:00 14/05/2017,0,145,
09:20:00 14/05/2017,0,145,
09:25:00 14/05/2017,0,145,
09:30:00 14/05/2017,0,145,
09:35:00 14/05/2017,0,145,
09:40:00 14/05/2017,0,145,
09:45:00 14/05/2017,0,145,
09:50:00 14/05/2017,0,145,
09:55:00 14/05/2017,0,145,
10:00:00 14/05/2017,0,145,
10:05:00 14/05/2017,0,145,
10:10:00 14/05/2017,0,145,
10:15:00 14/05/2017,0,145,
10:20:00 14/05/2017,0,145,
10:25:00 14/05/2017,0,145,
10:30:00 14/05/2017,0,145,
10:35:00 14/05/2017,0,145,
10:40:00 14/05/2017,0,145,
10:45:00 14/05/2017,0,145,
10:50:00 14/05/2017,0,145,
10:55:00 14/05/2017,0,145,
11:00:00 14/05/2017,0,145,
11:05:00 14/05/2017,0,145,
11:10:00 14/05/2017,0,145,
11:15:00 14/05/2017,0,145,
11:20:00 14/05/2017,0,145,
11:25:00 14/05/2017,0,145,
11:30:00 14/05/2017,0,145,
11:35:00 14/05/2017,0,145,
11:40:00 14/05/2017,0,145,
11:45:00 14/05/2017,0,145,
11:50:00 14/05/2017,0,145,
11:55:00 14/05/2017,0,145,
12:00:00 14/05/2017,0,145,
12:05:00 14/05/2017,0,145,
12:10:00 14/05/2017,0,145,
12:15:00 14/05/2017,0,145,
12:20:00 14/05/2017,0,145,
12:20:00 14/05/2017,0,145,
12:25:00 14/05/2017,0,145,
12:30:00 14/05/2017,0,145,
12:35:00 14/05/2017,0,145,
12:40:00 14/05/2017,0,145,
12:45:00 14/05/2017,0,145,
12:50:00 14/05/2017,0,145,
12:55:00 14/05/2017,0,145,
13:00:00 14/05/2017,0,145,
13:05:00 14/05/2017,0,145,
13:10:00 14/05/2017,0,145,
13:15:00 14/05/2017,0,145,
13:20:00 14/05/2017,0,145,
13:25:00 14/05/2017,0,145,
13:30:00 14/05/2017,0,145,
13:35:00 14/05/2017,0,145,
13:40:00 14/05/2017,0,145,
13:45:00 14/05/2017,0,145,
13:50:00 14/05/2017,0,145,
13:55:00 14/05/2017,0,145,
14:00:00 14/05/2017,0,145,
14:05:00 14/05/2017,0,145,
14:10:00 14/05/2017,0,145,
14:15:00 14/05/2017,0,145,
14:20:00 14/05/2017,0,145,
14:25:00 14/05/2017,0,145,
14:30:00 14/05/2017,0,145,
14:35:00 14/05/2017,0,145,
14:40:00 14/05/2017,0,145,
14:45:00 14/05/2017,0,145,
14:50:00 14/05/2017,0,145,
14:55:00 14/05/2017,0,145,
15:00:00 14/05/2017,0,145,
15:05:00 14/05/2017,0,145,
15:10:00 14/05/2017,0,145,
15:15:00 14/05/2017,0,145,
15:20:00 14/05/2017,0,145,
15:25:00 14/05/2017,0,145,
15:30:00 14/05/2017,0,145,
15:35:00 14/05/2017,0,145,
15:40:00 14/05/2017,0,145,
15:45:00 14/05/2017,0,145,
15:50:00 14/05/2017,0,145,
15:55:00 14/05/2017,0,145,
16:00:00 14/05/2017,0,145,
16:05:00 14/05/2017,0,145,
16:10:00 14/05/2017,0,145,
16:15:00 14/05/2017,0,145,
16:20:00 14/05/2017,0,145,
16:25:00 14/05/2017,0,145,
16:30:00 14/05/2017,0,145,
16:35:00 14/05/2017,0,145,
16:40:00 14/05/2017,0,145,
16:45:00 14/05/2017,0,145,
16:50:00 14/05/2017,0,145,
16:55:00 14/05/2017,0,145,
17:00:00 14/05/2017,0,145,
17:05:00 14/05/2017,0,145,
17:10:00 14/05/2017,0,145,
17:15:00 14/05/2017,0,145,
17:20:00 14/05/2017,0,145,
17:25:00 14/05/2017,0,145,
17:30:00 14/05/2017,0,145,
17:35:00 14/05/2017,0,145,
17:40:00 14/05/2017,0,145,
17:45:00 14/05/2017,0,145,
17:50:00 14/05/2017,0,145,
17:55:00 14/05/2017,0,145,
18:00:00 14/05/2017,0,145,
18:05:00 14/05/2017,0,145,
18:10:00 14/05/2017,0,145,
18:15:00 14/05/2017,0,145,
18:20:00 14/05/2017,0,145,
18:25:00 14/05/2017,0,145,
18:30:00 14/05/2017,0,145,
18:35:00 14/05/2017,0,145,
18:40:00 14/05/2017,0,145,
18:45:00 14/05/2017,0,145,
18:50:00 14/05/2017,0,145,
18:55:00 14/05/2017,0,145,
19:00:00 14/05/2017,0,145,
19:05:00 14/05/2017,0,145,
19:10:00 14/05/2017,0,145,
19:15:00 14/05/2017,0,145,
19:20:00 14/05/2017,0,145,
19:25:00 14/05/2017,0,145,
19:30:00 14/05/2017,0,145,
19:35:00 14/05/2017,0,145,
19:40:00 14/05/2017,0,145,
19:45:00 14/05/2017,0,145,
19:50:00 14/05/2017,0,145,
19:55:00 14/05/2017,0,145,
20:00:00 14/05/2017,0,145,
20:05:00 14/05/2017,0,145,
20:10:00 14/05/2017,0,145,
20:15:00 14/05/2017,0,145,
20:20:00 14/05/2017,0,145,
20:25:00 14/05/2017,0,145,
20:30:00 14/05/2017,0,145,
20:35:00 14/05/2017,0,145,
20:40:00 14/05/2017,0,145,
20:45:00 14/05/2017,0,145,
20:50:00 14/05/2017,0,145,
20:55:00 14/05/2017,0,145,
21:00:00 14/05/2017,0,145,
21:05:00 14/05/2017,0,145,
21:10:00 14/05/2017,0,145,
21:15:00 14/05/2017,0,145,
21:20:00 14/05/2017,0,145,
21:25:00 14/05/2017,0,145,
21:30:00 14/05/2017,0,145,
21:35:00 14/05/2017,0,145,
21:40:00 14/05/2017,0,145,
21:45:00 14/05/2017,0,145,
21:50:00 14/05/2017,0,145,
21:55:00 14/05/2017,0,145,
22:00:00 14/05/2017,"1,4",145,
22:05:00 14/05/2017,"2,2",145,
22:10:00 14/05/2017,4,145,
22:15:00 14/05/2017,"4,6",145,
22:20:00 14/05/2017,1,145,
22:25:00 14/05/2017,"0,8",145,
22:30:00 14/05/2017,"0,4",145,
22:35:00 14/05/2017,0,145,
22:40:00 14/05/2017,"0,2",145,
22:45:00 14/05/2017,0,145,
22:50:00 14/05/2017,0,145,
22:55:00 14/05/2017,0,145,
23:00:00 14/05/2017,0,145,
23:05:00 14/05/2017,0,145,
23:10:00 14/05/2017,0,145,
23:15:00 14/05/2017,0,145,
23:20:00 14/05/2017,0,145,
23:25:00 14/05/2017,0,145,
23:30:00 14/05/2017,0,145,
23:35:00 14/05/2017,0,145,
23:40:00 14/05/2017,0,145,
23:45:00 14/05/2017,0,145,
23:50:00 14/05/2017,0,145,
23:55:00 14/05/2017,0,145,
00:00:00 15/05/2017,0,145,
00:05:00 15/05/2017,0,145,
00:10:00 15/05/2017,"0,2",145,
00:15:00 15/05/2017,0,145,
00:20:00 15/05/2017,0,145,
00:25:00 15/05/2017,0,145,
00:30:00 15/05/2017,0,145,
00:35:00 15/05/2017,0,145,
00:40:00 15/05/2017,0,145,
00:45:00 15/05/2017,0,145,
00:50:00 15/05/2017,0,145,
00:55:00 15/05/2017,0,145,
01:00:00 15/05/2017,0,145,
01:05:00 15/05/2017,0,145,
01:10:00 15/05/2017,0,145,
01:15:00 15/05/2017,0,145,
01:20:00 15/05/2017,0,145,
01:25:00 15/05/2017,0,145,
01:30:00 15/05/2017,0,145,
01:35:00 15/05/2017,0,145,
01:40:00 15/05/2017,0,145,
01:45:00 15/05/2017,0,145,
01:50:00 15/05/2017,0,145,
01:55:00 15/05/2017,0,145,
02:00:00 15/05/2017,0,145,
02:05:00 15/05/2017,0,145,
02:10:00 15/05/2017,0,145,
02:15:00 15/05/2017,0,145,
02:20:00 15/05/2017,0,145,
02:25:00 15/05/2017,0,145,
02:30:00 15/05/2017,0,145,
02:35:00 15/05/2017,0,145,
02:40:00 15/05/2017,0,145,
02:45:00 15/05/2017,0,145,
02:50:00 15/05/2017,0,145,
02:55:00 15/05/2017,0,145,
03:00:00 15/05/2017,0,145,
03:05:00 15/05/2017,0,145,
03:10:00 15/05/2017,0,145,
03:15:00 15/05/2017,0,145,
03:20:00 15/05/2017,0,145,
03:25:00 15/05/2017,0,145,
03:30:00 15/05/2017,0,145,
03:35:00 15/05/2017,0,145,
03:40:00 15/05/2017,0,145,
03:45:00 15/05/2017,0,145,
03:50:00 15/05/2017,0,145,
03:55:00 15/05/2017,0,145,
04:00:00 15/05/2017,0,145,
04:05:00 15/05/2017,0,145,
04:10:00 15/05/2017,0,145,
04:15:00 15/05/2017,0,145,
04:20:00 15/05/2017,0,145,
04:25:00 15/05/2017,0,145,
04:30:00 15/05/2017,0,145,
04:35:00 15/05/2017,0,145,
04:40:00 15/05/2017,0,145,
04:45:00 15/05/2017,0,145,
04:50:00 15/05/2017,0,145,
04:55:00 15/05/2017,0,145,
05:00:00 15/05/2017,0,145,
05:05:00 15/05/2017,0,145,
05:10:00 15/05/2017,0,145,
05:15:00 15/05/2017,0,145,
05:20:00 15/05/2017,0,145,
05:25:00 15/05/2017,0,145,
05:30:00 15/05/2017,0,145,
05:35:00 15/05/2017,0,145,
05:40:00 15/05/2017,0,145,
05:45:00 15/05/2017,0,145,
05:50:00 15/05/2017,0,145,
05:55:00 15/05/2017,0,145,
06:00:00 15/05/2017,0,145,
06:05:00 15/05/2017,0,145,
06:10:00 15/05/2017,0,145,
06:15:00 15/05/2017,0,145,
06:20:00 15/05/2017,0,145,
06:25:00 15/05/2017,0,145,
06:30:00 15/05/2017,0,145,
06:35:00 15/05/2017,0,145,
06:40:00 15/05/2017,0,145,
06:45:00 15/05/2017,0,145,
06:50:00 15/05/2017,0,145,
06:55:00 15/05/2017,0,145,
07:00:00 15/05/2017,0,145,
07:05:00 15/05/2017,0,145,
07:10:00 15/05/2017,0,145,
07:15:00 15/05/2017,0,145,
07:20:00 15/05/2017,0,145,
07:25:00 15/05/2017,0,145,
07:30:00 15/05/2017,0,145,
07:35:00 15/05/2017,0,145,
07:40:00 15/05/2017,0,145,
07:45:00 15/05/2017,0,145,
07:50:00 15/05/2017,0,145,
07:55:00 15/05/2017,0,145,
08:00:00 15/05/2017,0,145,
08:05:00 15/05/2017,0,145,
08:10:00 15/05/2017,0,145,
08:15:00 15/05/2017,0,145,
08:20:00 15/05/2017,0,145,
08:25:00 15/05/2017,0,145,
08:30:00 15/05/2017,0,145,
08:35:00 15/05/2017,0,145,
08:40:00 15/05/2017,0,145,
08:45:00 15/05/2017,0,145,
08:50:00 15/05/2017,0,145,
08:55:00 15/05/2017,0,145,
09:00:00 15/05/2017,0,145,
09:05:00 15/05/2017,0,145,
09:10:00 15/05/2017,0,145,
09:15:00 15/05/2017,0,145,
09:20:00 15/05/2017,0,145,
09:25:00 15/05/2017,0,145,
09:30:00 15/05/2017,0,145,
09:35:00 15/05/2017,0,145,
09:40:00 15/05/2017,0,145,
09:45:00 15/05/2017,0,145,
09:50:00 15/05/2017,0,145,
09:55:00 15/05/2017,0,145,
10:00:00 15/05/2017,0,145,
10:05:00 15/05/2017,0,145,
10:10:00 15/05/2017,0,145,
10:15:00 15/05/2017,0,145,
10:20:00 15/05/2017,0,145,
10:25:00 15/05/2017,0,145,
10:30:00 15/05/2017,0,145,
10:35:00 15/05/2017,0,145,
10:40:00 15/05/2017,0,145,
10:45:00 15/05/2017,0,145,
10:50:00 15/05/2017,0,145,
10:55:00 15/05/2017,0,145,
11:00:00 15/05/2017,0,145,
11:05:00 15/05/2017,0,145,
11:10:00 15/05/2017,0,145,
11:15:00 15/05/2017,0,145,
11:20:00 15/05/2017,0,145,
11:25:00 15/05/2017,0,145,
11:30:00 15/05/2017,0,145,
11:35:00 15/05/2017,0,145,
11:40:00 15/05/2017,0,145,
11:45:00 15/05/2017,0,145,
11:50:00 15/05/2017,0,145,
11:55:00 15/05/2017,0,145,
12:00:00 15/05/2017,0,145,
12:05:00 15/05/2017,0,145,
12:10:00 15/05/2017,0,145,
12:15:00 15/05/2017,0,145,
12:20:00 15/05/2017,0,145,
12:25:00 15/05/2017,0,145,
12:30:00 15/05/2017,0,145,
12:35:00 15/05/2017,0,145,
12:40:00 15/05/2017,0,145,
12:45:00 15/05/2017,0,145,
12:50:00 15/05/2017,0,145,
12:55:00 15/05/2017,0,145,
13:00:00 15/05/2017,0,145,
13:05:00 15/05/2017,0,145,
13:10:00 15/05/2017,0,145,
13:15:00 15/05/2017,0,145,
13:20:00 15/05/2017,0,145,
13:25:00 15/05/2017,0,145,
13:30:00 15/05/2017,0,145,
13:35:00 15/05/2017,0,145,
13:40:00 15/05/2017,0,145,
13:45:00 15/05/2017,0,145,
13:50:00 15/05/2017,0,145,
13:55:00 15/05/2017,0,145,
14:00:00 15/05/2017,0,145,
14:05:00 15/05/2017,0,145,
14:10:00 15/05/2017,0,145,
14:15:00 15/05/2017,0,145,
14:20:00 15/05/2017,0,145,
14:25:00 15/05/2017,0,145,
14:30:00 15/05/2017,0,145,
14:35:00 15/05/2017,0,145,
14:40:00 15/05/2017,0,145,
14:45:00 15/05/2017,0,145,
14:50:00 15/05/2017,0,145,
14:55:00 15/05/2017,0,145,
15:00:00 15/05/2017,0,145,
15:05:00 15/05/2017,0,145,
15:10:00 15/05/2017,0,145,
15:15:00 15/05/2017,0,145,
15:20:00 15/05/2017,0,145,
15:25:00 15/05/2017,0,145,
15:30:00 15/05/2017,0,145,
15:35:00 15/05/2017,0,145,
15:40:00 15/05/2017,0,145,
15:45:00 15/05/2017,0,145,
15:50:00 15/05/2017,0,145,
15:55:00 15/05/2017,0,145,
16:00:00 15/05/2017,0,145,
16:05:00 15/05/2017,0,145,
16:10:00 15/05/2017,0,145,
16:15:00 15/05/2017,0,145,
16:20:00 15/05/2017,0,145,
16:25:00 15/05/2017,0,145,
16:30:00 15/05/2017,0,145,
16:35:00 15/05/2017,0,145,
16:40:00 15/05/2017,0,145,
16:45:00 15/05/2017,0,145,
16:50:00 15/05/2017,0,145,
16:55:00 15/05/2017,0,145,
17:00:00 15/05/2017,0,145,
17:05:00 15/05/2017,0,145,
17:10:00 15/05/2017,0,145,
17:15:00 15/05/2017,0,145,
17:20:00 15/05/2017,0,145,
17:25:00 15/05/2017,0,145,
17:30:00 15/05/2017,0,145,
17:35:00 15/05/2017,0,145,
17:40:00 15/05/2017,0,145,
17:45:00 15/05/2017,0,145,
17:50:00 15/05/2017,0,145,
17:55:00 15/05/2017,0,145,
18:00:00 15/05/2017,0,145,
18:05:00 15/05/2017,0,145,
18:10:00 15/05/2017,0,145,
18:15:00 15/05/2017,0,145,
18:20:00 15/05/2017,0,145,
18:25:00 15/05/2017,0,145,
18:30:00 15/05/2017,0,145,
18:35:00 15/05/2017,0,145,
18:40:00 15/05/2017,0,145,
18:45:00 15/05/2017,0,145,
18:50:00 15/05/2017,0,145,
18:55:00 15/05/2017,0,145,
19:00:00 15/05/2017,0,145,
19:05:00 15/05/2017,0,145,
19:10:00 15/05/2017,0,145,
19:15:00 15/05/2017,0,145,
19:20:00 15/05/2017,"0,2",145,
19:25:00 15/05/2017,0,145,
19:30:00 15/05/2017,0,145,
19:35:00 15/05/2017,0,145,
19:40:00 15/05/2017,0,145,
19:45:00 15/05/2017,0,145,
19:50:00 15/05/2017,0,145,
19:55:00 15/05/2017,0,145,
20:00:00 15/05/2017,0,145,
20:05:00 15/05/2017,0,145,
20:10:00 15/05/2017,0,145,
20:15:00 15/05/2017,0,145,
20:20:00 15/05/2017,0,145,
20:25:00 15/05/2017,0,145,
20:30:00 15/05/2017,0,145,
20:35:00 15/05/2017,0,145,
20:40:00 15/05/2017,0,145,
20:45:00 15/05/2017,0,145,
20:50:00 15/05/2017,0,145,
20:55:00 15/05/2017,0,145,
21:00:00 15/05/2017,0,145,
21:05:00 15/05/2017,0,145,
21:10:00 15/05/2017,0,145,
21:15:00 15/05/2017,0,145,
21:20:00 15/05/2017,0,145,
21:25:00 15/05/2017,0,145,
21:30:00 15/05/2017,0,145,
21:35:00 15/05/2017,0,145,
21:40:00 15/05/2017,0,145,
21:45:00 15/05/2017,"0,4",145,
21:50:00 15/05/2017,0,145,
21:55:00 15/05/2017,0,145,
22:00:00 15/05/2017,0,145,
22:05:00 15/05/2017,0,145,
22:10:00 15/05/2017,0,145,
22:15:00 15/05/2017,0,145,
22:20:00 15/05/2017,0,145,
22:25:00 15/05/2017,0,145,
22:30:00 15/05/2017,0,145,
22:35:00 15/05/2017,0,145,
22:40:00 15/05/2017,0,145,
22:45:00 15/05/2017,0,145,
22:50:00 15/05/2017,0,145,
22:55:00 15/05/2017,0,145,
23:00:00 15/05/2017,0,145,
23:05:00 15/05/2017,0,145,
23:10:00 15/05/2017,0,145,
23:15:00 15/05/2017,0,145,
23:20:00 15/05/2017,0,145,
23:25:00 15/05/2017,0,145,
23:30:00 15/05/2017,0,145,
23:35:00 15/05/2017,0,145,
23:40:00 15/05/2017,0,145,
23:45:00 15/05/2017,0,145,
23:50:00 15/05/2017,0,145,
23:55:00 15/05/2017,0,145,
00:00:00 16/05/2017,0,145,
00:00:00 16/05/2017,0,145,
00:05:00 16/05/2017,0,145,
00:05:00 16/05/2017,0,145,
00:10:00 16/05/2017,0,145,
00:15:00 16/05/2017,0,145,
00:20:00 16/05/2017,0,145,
00:25:00 16/05/2017,0,145,
00:30:00 16/05/2017,0,145,
00:35:00 16/05/2017,0,145,
00:40:00 16/05/2017,0,145,
00:45:00 16/05/2017,0,145,
00:50:00 16/05/2017,0,145,
00:55:00 16/05/2017,0,145,
01:00:00 16/05/2017,0,145,
01:05:00 16/05/2017,0,145,
01:10:00 16/05/2017,0,145,
01:15:00 16/05/2017,0,145,
01:20:00 16/05/2017,0,145,
01:25:00 16/05/2017,0,145,
01:30:00 16/05/2017,0,145,
01:35:00 16/05/2017,0,145,
01:40:00 16/05/2017,0,145,
01:45:00 16/05/2017,0,145,
01:50:00 16/05/2017,0,145,
01:55:00 16/05/2017,0,145,
02:00:00 16/05/2017,0,145,
02:05:00 16/05/2017,0,145,
02:10:00 16/05/2017,0,145,
02:15:00 16/05/2017,0,145,
02:20:00 16/05/2017,0,145,
02:25:00 16/05/2017,0,145,
02:30:00 16/05/2017,0,145,
02:35:00 16/05/2017,0,145,
02:40:00 16/05/2017,0,145,
02:45:00 16/05/2017,0,145,
02:50:00 16/05/2017,0,145,
02:55:00 16/05/2017,0,145,
03:00:00 16/05/2017,0,145,
03:05:00 16/05/2017,0,145,
03:10:00 16/05/2017,0,145,
03:15:00 16/05/2017,0,145,
03:20:00 16/05/2017,0,145,
03:25:00 16/05/2017,0,145,
03:30:00 16/05/2017,0,145,
03:35:00 16/05/2017,0,145,
03:40:00 16/05/2017,0,145,
03:45:00 16/05/2017,"0,2",145,
03:50:00 16/05/2017,0,145,
03:55:00 16/05/2017,0,145,
04:00:00 16/05/2017,0,145,
04:05:00 16/05/2017,0,145,
04:10:00 16/05/2017,0,145,
04:15:00 16/05/2017,0,145,
04:20:00 16/05/2017,0,145,
04:25:00 16/05/2017,0,145,
04:30:00 16/05/2017,0,145,
04:35:00 16/05/2017,0,145,
04:40:00 16/05/2017,0,145,
04:45:00 16/05/2017,0,145,
04:50:00 16/05/2017,0,145,
04:55:00 16/05/2017,0,145,
05:00:00 16/05/2017,0,145,
05:05:00 16/05/2017,0,145,
05:10:00 16/05/2017,0,145,
05:15:00 16/05/2017,0,145,
05:20:00 16/05/2017,0,145,
05:25:00 16/05/2017,0,145,
05:30:00 16/05/2017,0,145,
05:35:00 16/05/2017,0,145,
05:40:00 16/05/2017,0,145,
05:45:00 16/05/2017,0,145,
05:50:00 16/05/2017,0,145,
05:55:00 16/05/2017,0,145,
06:00:00 16/05/2017,0,145,
06:05:00 16/05/2017,0,145,
06:10:00 16/05/2017,0,145,
06:15:00 16/05/2017,0,145,
06:20:00 16/05/2017,0,145,
06:25:00 16/05/2017,0,145,
06:30:00 16/05/2017,0,145,
06:35:00 16/05/2017,0,145,
06:40:00 16/05/2017,0,145,
06:45:00 16/05/2017,0,145,
06:50:00 16/05/2017,0,145,
06:55:00 16/05/2017,0,145,
07:00:00 16/05/2017,0,145,
07:05:00 16/05/2017,0,145,
07:10:00 16/05/2017,0,145,
07:15:00 16/05/2017,0,145,
07:20:00 16/05/2017,0,145,
07:25:00 16/05/2017,0,145,
07:30:00 16/05/2017,0,145,
07:35:00 16/05/2017,0,145,
07:40:00 16/05/2017,0,145,
07:45:00 16/05/2017,0,145,
07:50:00 16/05/2017,0,145,
07:55:00 16/05/2017,0,145,
08:00:00 16/05/2017,0,145,
08:05:00 16/05/2017,0,145,
08:10:00 16/05/2017,0,145,
08:15:00 16/05/2017,0,145,
08:20:00 16/05/2017,0,145,
08:25:00 16/05/2017,0,145,
08:30:00 16/05/2017,0,145,
08:35:00 16/05/2017,0,145,
08:40:00 16/05/2017,0,145,
08:45:00 16/05/2017,0,145,
08:50:00 16/05/2017,0,145,
08:55:00 16/05/2017,0,145,
09:00:00 16/05/2017,0,145,
09:05:00 16/05/2017,0,145,
09:10:00 16/05/2017,0,145,
09:15:00 16/05/2017,0,145,
09:20:00 16/05/2017,0,145,
09:25:00 16/05/2017,0,145,
09:30:00 16/05/2017,0,145,
09:35:00 16/05/2017,0,145,
09:40:00 16/05/2017,0,145,
09:45:00 16/05/2017,0,145,
09:50:00 16/05/2017,0,145,
09:55:00 16/05/2017,0,145,
10:00:00 16/05/2017,0,145,
10:05:00 16/05/2017,0,145,
10:10:00 16/05/2017,0,145,
10:15:00 16/05/2017,0,145,
10:20:00 16/05/2017,0,145,
10:25:00 16/05/2017,0,145,
10:30:00 16/05/2017,0,145,
10:35:00 16/05/2017,0,145,
10:40:00 16/05/2017,0,145,
10:45:00 16/05/2017,0,145,
10:50:00 16/05/2017,0,145,
10:55:00 16/05/2017,0,145,
11:00:00 16/05/2017,0,145,
11:05:00 16/05/2017,0,145,
11:10:00 16/05/2017,0,145,
11:15:00 16/05/2017,0,145,
11:20:00 16/05/2017,0,145,
11:25:00 16/05/2017,0,145,
11:30:00 16/05/2017,0,145,
11:35:00 16/05/2017,0,145,
11:40:00 16/05/2017,0,145,
11:45:00 16/05/2017,0,145,
11:50:00 16/05/2017,0,145,
11:55:00 16/05/2017,0,145,
12:00:00 16/05/2017,0,145,
12:05:00 16/05/2017,0,145,
12:10:00 16/05/2017,0,145,
12:15:00 16/05/2017,0,145,
12:20:00 16/05/2017,0,145,
12:25:00 16/05/2017,0,145,
12:30:00 16/05/2017,0,145,
12:35:00 16/05/2017,0,145,
12:40:00 16/05/2017,0,145,
12:45:00 16/05/2017,0,145,
12:50:00 16/05/2017,0,145,
12:55:00 16/05/2017,0,145,
13:00:00 16/05/2017,0,145,
13:05:00 16/05/2017,0,145,
13:10:00 16/05/2017,0,145,
13:15:00 16/05/2017,0,145,
13:20:00 16/05/2017,0,145,
13:25:00 16/05/2017,0,145,
13:30:00 16/05/2017,0,145,
13:35:00 16/05/2017,0,145,
13:40:00 16/05/2017,0,145,
13:45:00 16/05/2017,0,145,
13:50:00 16/05/2017,0,145,
13:55:00 16/05/2017,0,145,
14:00:00 16/05/2017,0,145,
14:05:00 16/05/2017,0,145,
14:10:00 16/05/2017,0,145,
14:15:00 16/05/2017,0,145,
14:20:00 16/05/2017,0,145,
14:25:00 16/05/2017,0,145,
14:30:00 16/05/2017,0,145,
14:35:00 16/05/2017,0,145,
14:40:00 16/05/2017,0,145,
14:45:00 16/05/2017,0,145,
14:50:00 16/05/2017,0,145,
14:55:00 16/05/2017,0,145,
15:00:00 16/05/2017,0,145,
15:05:00 16/05/2017,0,145,
15:10:00 16/05/2017,0,145,
15:15:00 16/05/2017,0,145,
15:20:00 16/05/2017,0,145,
15:25:00 16/05/2017,0,145,
15:30:00 16/05/2017,0,145,
15:35:00 16/05/2017,0,145,
15:40:00 16/05/2017,0,145,
15:45:00 16/05/2017,0,145,
15:50:00 16/05/2017,0,145,
15:55:00 16/05/2017,0,145,
16:00:00 16/05/2017,0,145,
16:05:00 16/05/2017,0,145,
16:10:00 16/05/2017,0,145,
16:15:00 16/05/2017,0,145,
16:20:00 16/05/2017,0,145,
16:25:00 16/05/2017,0,145,
16:30:00 16/05/2017,0,145,
16:35:00 16/05/2017,0,145,
16:40:00 16/05/2017,0,145,
16:45:00 16/05/2017,0,145,
16:50:00 16/05/2017,0,145,
16:55:00 16/05/2017,0,145,
17:00:00 16/05/2017,0,145,
17:05:00 16/05/2017,0,145,
17:10:00 16/05/2017,0,145,
17:15:00 16/05/2017,0,145,
17:20:00 16/05/2017,0,145,
17:25:00 16/05/2017,0,145,
17:30:00 16/05/2017,0,145,
17:35:00 16/05/2017,0,145,
17:40:00 16/05/2017,0,145,
17:45:00 16/05/2017,0,145,
17:50:00 16/05/2017,0,145,
17:55:00 16/05/2017,0,145,
18:00:00 16/05/2017,0,145,
18:05:00 16/05/2017,0,145,
18:10:00 16/05/2017,0,145,
18:15:00 16/05/2017,0,145,
18:20:00 16/05/2017,0,145,
18:25:00 16/05/2017,0,145,
18:30:00 16/05/2017,0,145,
18:35:00 16/05/2017,0,145,
18:40:00 16/05/2017,0,145,
18:45:00 16/05/2017,0,145,
18:50:00 16/05/2017,0,145,
18:55:00 16/05/2017,0,145,
19:00:00 16/05/2017,0,145,
19:05:00 16/05/2017,0,145,
19:10:00 16/05/2017,0,145,
19:15:00 16/05/2017,0,145,
19:20:00 16/05/2017,0,145,
19:25:00 16/05/2017,0,145,
19:30:00 16/05/2017,0,145,
19:35:00 16/05/2017,0,145,
19:40:00 16/05/2017,0,145,
19:45:00 16/05/2017,0,145,
19:50:00 16/05/2017,0,145,
19:55:00 16/05/2017,0,145,
20:00:00 16/05/2017,0,145,
20:05:00 16/05/2017,0,145,
20:10:00 16/05/2017,0,145,
20:15:00 16/05/2017,0,145,
20:20:00 16/05/2017,0,145,
20:25:00 16/05/2017,0,145,
20:30:00 16/05/2017,0,145,
20:35:00 16/05/2017,0,145,
20:40:00 16/05/2017,0,145,
20:45:00 16/05/2017,0,145,
20:50:00 16/05/2017,0,145,
20:55:00 16/05/2017,0,145,
21:00:00 16/05/2017,0,145,
21:05:00 16/05/2017,0,145,
21:10:00 16/05/2017,0,145,
21:15:00 16/05/2017,0,145,
21:20:00 16/05/2017,0,145,
21:25:00 16/05/2017,0,145,
21:30:00 16/05/2017,0,145,
21:35:00 16/05/2017,0,145,
21:40:00 16/05/2017,0,145,
21:45:00 16/05/2017,0,145,
21:50:00 16/05/2017,0,145,
21:55:00 16/05/2017,0,145,
22:00:00 16/05/2017,0,145,
22:05:00 16/05/2017,0,145,
22:10:00 16/05/2017,0,145,
22:15:00 16/05/2017,0,145,
22:20:00 16/05/2017,0,145,
22:25:00 16/05/2017,0,145,
22:30:00 16/05/2017,0,145,
22:35:00 16/05/2017,0,145,
22:40:00 16/05/2017,0,145,
22:45:00 16/05/2017,0,145,
22:50:00 16/05/2017,0,145,
22:55:00 16/05/2017,0,145,
23:00:00 16/05/2017,0,145,
23:05:00 16/05/2017,0,145,
23:10:00 16/05/2017,0,145,
23:15:00 16/05/2017,0,145,
23:20:00 16/05/2017,0,145,
23:25:00 16/05/2017,0,145,
23:30:00 16/05/2017,0,145,
23:35:00 16/05/2017,0,145,
23:40:00 16/05/2017,0,145,
23:45:00 16/05/2017,0,145,
23:50:00 16/05/2017,0,145,
23:55:00 16/05/2017,0,145,
00:00:00 17/05/2017,0,145,
00:00:00 17/05/2017,0,145,
00:05:00 17/05/2017,0,145,
00:05:00 17/05/2017,0,145,
00:10:00 17/05/2017,0,145,
00:15:00 17/05/2017,0,145,
00:20:00 17/05/2017,0,145,
00:25:00 17/05/2017,0,145,
00:30:00 17/05/2017,0,145,
00:35:00 17/05/2017,0,145,
00:40:00 17/05/2017,0,145,
